"","Source","Target","weight"
"1269","https://openalex.org/A1909537570","https://openalex.org/A2597944615",1
"1270","https://openalex.org/A1909537570","https://openalex.org/A2608671558",1
"1271","https://openalex.org/A1909537570","https://openalex.org/A76571739",1
"1272","https://openalex.org/A1910350766","https://openalex.org/A2335936463",1
"1273","https://openalex.org/A1913575715","https://openalex.org/A3211909778",1
"1274","https://openalex.org/A1914476469","https://openalex.org/A2720289179",1
"1275","https://openalex.org/A1914724826","https://openalex.org/A2560066493",1
"1276","https://openalex.org/A1914724826","https://openalex.org/A2921075555",1
"1277","https://openalex.org/A1914821973","https://openalex.org/A310447786",1
"1278","https://openalex.org/A191498783","https://openalex.org/A2166217948",1
"1279","https://openalex.org/A191498783","https://openalex.org/A3121503121",1
"1280","https://openalex.org/A1917223762","https://openalex.org/A2126170825",1
"1281","https://openalex.org/A1918084051","https://openalex.org/A2705339246",1
"1282","https://openalex.org/A1919738249","https://openalex.org/A2115869250",1
"1283","https://openalex.org/A1919738249","https://openalex.org/A2169669566",1
"1284","https://openalex.org/A1919738249","https://openalex.org/A2240879353",1
"1285","https://openalex.org/A1919738249","https://openalex.org/A3043473771",1
"1286","https://openalex.org/A1920287254","https://openalex.org/A2293756950",1
"1287","https://openalex.org/A1920287254","https://openalex.org/A2782598752",1
"1288","https://openalex.org/A1920287254","https://openalex.org/A2999144305",1
"1289","https://openalex.org/A1920287254","https://openalex.org/A993580192",1
"1290","https://openalex.org/A1921443094","https://openalex.org/A249929410",1
"1291","https://openalex.org/A1921443094","https://openalex.org/A2605626643",1
"1292","https://openalex.org/A1924418333","https://openalex.org/A2021614582",1
"1293","https://openalex.org/A1924418333","https://openalex.org/A2110495491",1
"1294","https://openalex.org/A1924418333","https://openalex.org/A213961274",1
"1295","https://openalex.org/A1924418333","https://openalex.org/A2404588027",1
"1296","https://openalex.org/A1924418333","https://openalex.org/A2582135627",1
"1297","https://openalex.org/A1924418333","https://openalex.org/A3026594520",1
"1298","https://openalex.org/A1925130547","https://openalex.org/A2133922192",1
"1299","https://openalex.org/A192721505","https://openalex.org/A2102086037",1
"1300","https://openalex.org/A1927321688","https://openalex.org/A2951568751",1
"1301","https://openalex.org/A1927636742","https://openalex.org/A2142263224",1
"1302","https://openalex.org/A1927636742","https://openalex.org/A2607948850",1
"1303","https://openalex.org/A1930208983","https://openalex.org/A2147211120",1
"1304","https://openalex.org/A1930208983","https://openalex.org/A263103462",1
"1305","https://openalex.org/A1931663571","https://openalex.org/A2049008193",1
"1306","https://openalex.org/A1931663571","https://openalex.org/A2087801810",1
"1307","https://openalex.org/A1931663571","https://openalex.org/A2548710382",1
"1308","https://openalex.org/A1931663571","https://openalex.org/A2597944615",1
"1309","https://openalex.org/A1931663571","https://openalex.org/A2608671558",1
"1310","https://openalex.org/A1931663571","https://openalex.org/A76571739",1
"1311","https://openalex.org/A1931972555","https://openalex.org/A2114033834",1
"1312","https://openalex.org/A1931972555","https://openalex.org/A2166317513",1
"1313","https://openalex.org/A1931972555","https://openalex.org/A2702649833",1
"1314","https://openalex.org/A1931972555","https://openalex.org/A2718549405",1
"1315","https://openalex.org/A1932127716","https://openalex.org/A2153668043",1
"1316","https://openalex.org/A1933293878","https://openalex.org/A2716361867",1
"1317","https://openalex.org/A1933293878","https://openalex.org/A683411246",1
"1318","https://openalex.org/A1933728806","https://openalex.org/A2068060820",1
"1319","https://openalex.org/A1933881906","https://openalex.org/A234046428",1
"1320","https://openalex.org/A1933881906","https://openalex.org/A2692098094",1
"1321","https://openalex.org/A1933881906","https://openalex.org/A3196976994",1
"1322","https://openalex.org/A1934349114","https://openalex.org/A2036586704",1
"1323","https://openalex.org/A1934644436","https://openalex.org/A283571327",1
"1324","https://openalex.org/A193476320","https://openalex.org/A2648339046",1
"1325","https://openalex.org/A1934958520","https://openalex.org/A2586270203",1
"1326","https://openalex.org/A1938133599","https://openalex.org/A2037515490",1
"1327","https://openalex.org/A1938133599","https://openalex.org/A2905529264",1
"1328","https://openalex.org/A1940026169","https://openalex.org/A24521757",1
"1329","https://openalex.org/A1940255239","https://openalex.org/A2530585146",1
"1330","https://openalex.org/A1940682825","https://openalex.org/A608655153",1
"1331","https://openalex.org/A1944905187","https://openalex.org/A3135133182",1
"1332","https://openalex.org/A1944996384","https://openalex.org/A2475273433",1
"1333","https://openalex.org/A1944996384","https://openalex.org/A2678919199",1
"1334","https://openalex.org/A1945333225","https://openalex.org/A1983062161",1
"1335","https://openalex.org/A1945333225","https://openalex.org/A2086714017",1
"1336","https://openalex.org/A1945333225","https://openalex.org/A2132012277",1
"1337","https://openalex.org/A1945333225","https://openalex.org/A2255033460",1
"1338","https://openalex.org/A1945333225","https://openalex.org/A2558559011",1
"1339","https://openalex.org/A1945523963","https://openalex.org/A227217174",1
"1340","https://openalex.org/A1945523963","https://openalex.org/A343842623",1
"1341","https://openalex.org/A1947077051","https://openalex.org/A2680375316",1
"1342","https://openalex.org/A1947573850","https://openalex.org/A2734633093",1
"1343","https://openalex.org/A1949666881","https://openalex.org/A1967021820",1
"1344","https://openalex.org/A1950205786","https://openalex.org/A2059598231",1
"1345","https://openalex.org/A1950205786","https://openalex.org/A2805096498",1
"1346","https://openalex.org/A1953550268","https://openalex.org/A239541860",1
"1347","https://openalex.org/A1953664705","https://openalex.org/A2150882867",1
"1348","https://openalex.org/A1953664705","https://openalex.org/A2647096919",1
"1349","https://openalex.org/A1953664705","https://openalex.org/A2976305577",1
"1350","https://openalex.org/A1953664705","https://openalex.org/A3115770912",1
"1351","https://openalex.org/A1953664705","https://openalex.org/A3115864309",1
"1352","https://openalex.org/A1953664705","https://openalex.org/A3137618093",1
"1353","https://openalex.org/A1953664705","https://openalex.org/A331602282",1
"1354","https://openalex.org/A195456849","https://openalex.org/A2584784036",1
"1355","https://openalex.org/A195456849","https://openalex.org/A9256718",1
"1356","https://openalex.org/A1956729253","https://openalex.org/A2048222250",1
"1357","https://openalex.org/A1956729253","https://openalex.org/A2062024486",1
"1358","https://openalex.org/A1956729253","https://openalex.org/A2065724293",1
"1359","https://openalex.org/A1956729253","https://openalex.org/A2102456928",1
"1360","https://openalex.org/A1956729253","https://openalex.org/A2103531143",1
"1361","https://openalex.org/A1956729253","https://openalex.org/A2108494256",1
"1362","https://openalex.org/A1956729253","https://openalex.org/A2140083886",1
"1363","https://openalex.org/A1956729253","https://openalex.org/A2157792685",1
"1364","https://openalex.org/A1956729253","https://openalex.org/A2158741260",1
"1365","https://openalex.org/A1956729253","https://openalex.org/A2280312759",1
"1366","https://openalex.org/A1956729253","https://openalex.org/A2322243857",1
"1367","https://openalex.org/A1956729253","https://openalex.org/A2325526139",1
"1368","https://openalex.org/A1956729253","https://openalex.org/A2439458958",1
"1369","https://openalex.org/A1956729253","https://openalex.org/A2649166696",1
"1370","https://openalex.org/A1956729253","https://openalex.org/A283571327",1
"1371","https://openalex.org/A1956729253","https://openalex.org/A315019404",1
"1372","https://openalex.org/A1956729253","https://openalex.org/A3173850212",1
"1373","https://openalex.org/A1956729253","https://openalex.org/A718266907",1
"1374","https://openalex.org/A1956729253","https://openalex.org/A734643764",1
"1375","https://openalex.org/A195722836","https://openalex.org/A2106027779",1
"1376","https://openalex.org/A195722836","https://openalex.org/A2798114935",1
"1377","https://openalex.org/A1957352506","https://openalex.org/A2755957082",1
"1378","https://openalex.org/A1957352506","https://openalex.org/A2769007053",1
"1379","https://openalex.org/A1957580206","https://openalex.org/A2975187695",1
"1380","https://openalex.org/A1958028339","https://openalex.org/A2600171451",1
"1381","https://openalex.org/A1958028339","https://openalex.org/A56287076",1
"1382","https://openalex.org/A195847474","https://openalex.org/A2640073641",1
"1383","https://openalex.org/A1960379383","https://openalex.org/A1976434731",1
"1384","https://openalex.org/A1960379383","https://openalex.org/A2002208782",1
"1385","https://openalex.org/A1960379383","https://openalex.org/A2102781659",1
"1386","https://openalex.org/A1960379383","https://openalex.org/A2153458393",1
"1387","https://openalex.org/A1960379383","https://openalex.org/A2676044900",1
"1388","https://openalex.org/A1961882808","https://openalex.org/A2016349972",1
"1389","https://openalex.org/A1961882808","https://openalex.org/A2342710727",1
"1390","https://openalex.org/A1963612413","https://openalex.org/A2250845008",1
"1391","https://openalex.org/A1963612413","https://openalex.org/A2510788445",1
"1392","https://openalex.org/A1963768689","https://openalex.org/A2806769819",1
"1393","https://openalex.org/A196414030","https://openalex.org/A2581389968",1
"1394","https://openalex.org/A1964724289","https://openalex.org/A2153344822",1
"1395","https://openalex.org/A1964724289","https://openalex.org/A2170528888",1
"1396","https://openalex.org/A1964814701","https://openalex.org/A2118267540",1
"1397","https://openalex.org/A1964814701","https://openalex.org/A2168116331",1
"1398","https://openalex.org/A1964814701","https://openalex.org/A2254714644",1
"1399","https://openalex.org/A1964814701","https://openalex.org/A2278030935",1
"1400","https://openalex.org/A1964814701","https://openalex.org/A2609430887",1
"1401","https://openalex.org/A1964868740","https://openalex.org/A2017472024",1
"1402","https://openalex.org/A1964868740","https://openalex.org/A2058600283",1
"1403","https://openalex.org/A1964868740","https://openalex.org/A2114926202",1
"1404","https://openalex.org/A1964868740","https://openalex.org/A2131524894",1
"1405","https://openalex.org/A1964868740","https://openalex.org/A2164032631",1
"1406","https://openalex.org/A1964868740","https://openalex.org/A2170485782",1
"1407","https://openalex.org/A1964868740","https://openalex.org/A297519916",1
"1408","https://openalex.org/A1964868740","https://openalex.org/A308669019",1
"1409","https://openalex.org/A1965271538","https://openalex.org/A2883573094",1
"1410","https://openalex.org/A1965353152","https://openalex.org/A2032658423",1
"1411","https://openalex.org/A1965353152","https://openalex.org/A2101509224",1
"1412","https://openalex.org/A1965353152","https://openalex.org/A2794421630",1
"1413","https://openalex.org/A1966387989","https://openalex.org/A2025921328",1
"1414","https://openalex.org/A1966471612","https://openalex.org/A2902891971",1
"1415","https://openalex.org/A1966471612","https://openalex.org/A2903521829",1
"1416","https://openalex.org/A1966793135","https://openalex.org/A3202038691",1
"1417","https://openalex.org/A1967104073","https://openalex.org/A248065673",1
"1418","https://openalex.org/A1967436832","https://openalex.org/A2688354600",1
"1419","https://openalex.org/A1968037295","https://openalex.org/A2128434754",1
"1420","https://openalex.org/A1968144242","https://openalex.org/A1989348731",1
"1421","https://openalex.org/A1968144242","https://openalex.org/A2024031949",1
"1422","https://openalex.org/A1968144242","https://openalex.org/A2124170260",1
"1423","https://openalex.org/A1968250984","https://openalex.org/A2679307216",1
"1424","https://openalex.org/A196839489","https://openalex.org/A2558773847",1
"1425","https://openalex.org/A1968552983","https://openalex.org/A1979614058",1
"1426","https://openalex.org/A1968552983","https://openalex.org/A1985241781",1
"1427","https://openalex.org/A1968552983","https://openalex.org/A2137488604",1
"1428","https://openalex.org/A1968552983","https://openalex.org/A2240274707",1
"1429","https://openalex.org/A1968552983","https://openalex.org/A2436054133",1
"1430","https://openalex.org/A1968552983","https://openalex.org/A3124633315",1
"1431","https://openalex.org/A1968607053","https://openalex.org/A2108945306",1
"1432","https://openalex.org/A1968607053","https://openalex.org/A2122062928",1
"1433","https://openalex.org/A1968607053","https://openalex.org/A240615223",1
"1434","https://openalex.org/A1968607053","https://openalex.org/A2644446672",1
"1435","https://openalex.org/A1968607053","https://openalex.org/A3184255932",1
"1436","https://openalex.org/A1968740560","https://openalex.org/A2798935341",1
"1437","https://openalex.org/A1969170855","https://openalex.org/A2706494381",1
"1438","https://openalex.org/A1969539125","https://openalex.org/A2589034466",1
"1439","https://openalex.org/A1969539125","https://openalex.org/A2601905250",1
"1440","https://openalex.org/A1969627176","https://openalex.org/A2085049168",1
"1441","https://openalex.org/A1970627105","https://openalex.org/A3156791437",1
"1442","https://openalex.org/A1970807821","https://openalex.org/A2122475492",1
"1443","https://openalex.org/A1971381308","https://openalex.org/A722887898",1
"1444","https://openalex.org/A197152433","https://openalex.org/A2141507484",1
"1445","https://openalex.org/A1971735500","https://openalex.org/A2056533228",1
"1446","https://openalex.org/A1971957391","https://openalex.org/A2238478694",1
"1447","https://openalex.org/A1971957391","https://openalex.org/A2584416074",1
"1448","https://openalex.org/A1971985099","https://openalex.org/A2162358764",1
"1449","https://openalex.org/A1971991369","https://openalex.org/A2139661896",1
"1450","https://openalex.org/A1971991369","https://openalex.org/A2403532503",1
"1451","https://openalex.org/A1972010530","https://openalex.org/A2100577974",1
"1452","https://openalex.org/A1972010530","https://openalex.org/A2432234958",1
"1453","https://openalex.org/A1972010530","https://openalex.org/A2442480801",1
"1454","https://openalex.org/A1972010530","https://openalex.org/A2974852818",1
"1455","https://openalex.org/A1972307594","https://openalex.org/A3029589537",1
"1456","https://openalex.org/A1973135817","https://openalex.org/A28711753",1
"1457","https://openalex.org/A1973239134","https://openalex.org/A51123999",1
"1458","https://openalex.org/A1973592291","https://openalex.org/A2124337641",1
"1459","https://openalex.org/A1973965668","https://openalex.org/A2037205374",1
"1460","https://openalex.org/A1973965668","https://openalex.org/A2123382062",1
"1461","https://openalex.org/A1973965668","https://openalex.org/A2223618960",1
"1462","https://openalex.org/A1973965668","https://openalex.org/A2225991566",1
"1463","https://openalex.org/A1973965668","https://openalex.org/A2274746016",1
"1464","https://openalex.org/A1973965668","https://openalex.org/A2289983327",1
"1465","https://openalex.org/A1974117794","https://openalex.org/A2974008185",1
"1466","https://openalex.org/A1974408329","https://openalex.org/A2602516836",1
"1467","https://openalex.org/A1974714425","https://openalex.org/A2101442026",1
"1468","https://openalex.org/A1974714425","https://openalex.org/A2140476521",1
"1469","https://openalex.org/A1975841058","https://openalex.org/A2421464597",1
"1470","https://openalex.org/A1975889729","https://openalex.org/A3212093256",1
"1471","https://openalex.org/A197602260","https://openalex.org/A3118151918",1
"1472","https://openalex.org/A1976240424","https://openalex.org/A2354022785",1
"1473","https://openalex.org/A1976240424","https://openalex.org/A2686213714",1
"1474","https://openalex.org/A1976434731","https://openalex.org/A2002208782",1
"1475","https://openalex.org/A1976434731","https://openalex.org/A2102781659",1
"1476","https://openalex.org/A1976434731","https://openalex.org/A2153458393",1
"1477","https://openalex.org/A1976434731","https://openalex.org/A2676044900",1
"1478","https://openalex.org/A1976992609","https://openalex.org/A2924725190",1
"1479","https://openalex.org/A1976992609","https://openalex.org/A3046933073",1
"1480","https://openalex.org/A1977027872","https://openalex.org/A2131719882",1
"1481","https://openalex.org/A1977027872","https://openalex.org/A2288338182",1
"1482","https://openalex.org/A1977027872","https://openalex.org/A3084529867",1
"1483","https://openalex.org/A1978371273","https://openalex.org/A2150657306",1
"1484","https://openalex.org/A1978371273","https://openalex.org/A2464133023",1
"1485","https://openalex.org/A1978433224","https://openalex.org/A2054894007",1
"1486","https://openalex.org/A1978433224","https://openalex.org/A2134069756",1
"1487","https://openalex.org/A1978763565","https://openalex.org/A2096173882",1
"1488","https://openalex.org/A1978763565","https://openalex.org/A2110614115",1
"1489","https://openalex.org/A1978763565","https://openalex.org/A3142864946",1
"1490","https://openalex.org/A1978763565","https://openalex.org/A3145064235",1
"1491","https://openalex.org/A1979321963","https://openalex.org/A2003509813",1
"1492","https://openalex.org/A1979321963","https://openalex.org/A2468178196",1
"1493","https://openalex.org/A1979614058","https://openalex.org/A1985241781",1
"1494","https://openalex.org/A1979614058","https://openalex.org/A2137488604",1
"1495","https://openalex.org/A1979614058","https://openalex.org/A2240274707",1
"1496","https://openalex.org/A1979614058","https://openalex.org/A2436054133",1
"1497","https://openalex.org/A1979614058","https://openalex.org/A3124633315",1
"1498","https://openalex.org/A1979872949","https://openalex.org/A2256895119",1
"1499","https://openalex.org/A1980035151","https://openalex.org/A2102093250",1
"1500","https://openalex.org/A1980035151","https://openalex.org/A2127356478",1
"1501","https://openalex.org/A1980608799","https://openalex.org/A2189138239",1
"1502","https://openalex.org/A1980720477","https://openalex.org/A2029301187",1
"1503","https://openalex.org/A1980720477","https://openalex.org/A2318853605",1
"1504","https://openalex.org/A1981019184","https://openalex.org/A2166483746",1
"1505","https://openalex.org/A1981403093","https://openalex.org/A2100597061",1
"1506","https://openalex.org/A1981403093","https://openalex.org/A2135444629",1
"1507","https://openalex.org/A1981403093","https://openalex.org/A2190356043",1
"1508","https://openalex.org/A1981403093","https://openalex.org/A2568164400",1
"1509","https://openalex.org/A1981403093","https://openalex.org/A2704600994",1
"1510","https://openalex.org/A1981529610","https://openalex.org/A2122988862",1
"1511","https://openalex.org/A1981529610","https://openalex.org/A2226779740",1
"1512","https://openalex.org/A1981529610","https://openalex.org/A566502155",1
"1513","https://openalex.org/A1981623995","https://openalex.org/A2637623666",1
"1514","https://openalex.org/A1982024620","https://openalex.org/A2155516799",1
"1515","https://openalex.org/A1982024620","https://openalex.org/A2168052561",1
"1516","https://openalex.org/A1982024620","https://openalex.org/A2258879460",1
"1517","https://openalex.org/A1982024620","https://openalex.org/A3186122171",1
"1518","https://openalex.org/A1982027029","https://openalex.org/A2221069510",1
"1519","https://openalex.org/A1982058501","https://openalex.org/A2574765893",1
"1520","https://openalex.org/A1982081206","https://openalex.org/A2091089890",1
"1521","https://openalex.org/A1982647412","https://openalex.org/A2154686538",1
"1522","https://openalex.org/A1982647412","https://openalex.org/A2162263780",1
"1523","https://openalex.org/A1982647412","https://openalex.org/A2669838597",1
"1524","https://openalex.org/A1982647412","https://openalex.org/A2954138558",1
"1525","https://openalex.org/A1982647412","https://openalex.org/A2954865389",1
"1526","https://openalex.org/A1982647412","https://openalex.org/A2955111831",1
"1527","https://openalex.org/A1982647412","https://openalex.org/A2955519678",1
"1528","https://openalex.org/A1982647412","https://openalex.org/A2955801843",1
"1529","https://openalex.org/A1982647412","https://openalex.org/A3183262480",1
"1530","https://openalex.org/A1982888832","https://openalex.org/A2033216037",1
"1531","https://openalex.org/A1982888832","https://openalex.org/A2464463013",1
"1532","https://openalex.org/A1982888832","https://openalex.org/A2497858357",1
"1533","https://openalex.org/A1983062161","https://openalex.org/A2086714017",1
"1534","https://openalex.org/A1983062161","https://openalex.org/A2132012277",1
"1535","https://openalex.org/A1983062161","https://openalex.org/A2255033460",1
"1536","https://openalex.org/A1983062161","https://openalex.org/A2558559011",1
"1537","https://openalex.org/A1983548594","https://openalex.org/A2688574363",1
"1538","https://openalex.org/A1983749965","https://openalex.org/A2120865456",1
"1539","https://openalex.org/A1983851231","https://openalex.org/A2345100099",1
"1540","https://openalex.org/A1983851231","https://openalex.org/A3211674772",1
"1541","https://openalex.org/A1984042361","https://openalex.org/A2117665321",1
"1542","https://openalex.org/A1984260782","https://openalex.org/A2125470577",1
"1543","https://openalex.org/A1984260782","https://openalex.org/A2155124863",1
"1544","https://openalex.org/A1984260782","https://openalex.org/A2289441603",1
"1545","https://openalex.org/A1984260782","https://openalex.org/A2627959702",1
"1546","https://openalex.org/A1984260782","https://openalex.org/A2642360064",1
"1547","https://openalex.org/A1984260782","https://openalex.org/A2884672212",1
"1548","https://openalex.org/A1984356147","https://openalex.org/A2689476524",1
"1549","https://openalex.org/A1984406631","https://openalex.org/A2102241483",1
"1550","https://openalex.org/A1984469699","https://openalex.org/A2096160765",1
"1551","https://openalex.org/A1984760642","https://openalex.org/A346497171",1
"1552","https://openalex.org/A1985241781","https://openalex.org/A2137488604",1
"1553","https://openalex.org/A1985241781","https://openalex.org/A2240274707",1
"1554","https://openalex.org/A1985241781","https://openalex.org/A2436054133",1
"1555","https://openalex.org/A1985241781","https://openalex.org/A3124633315",1
"1556","https://openalex.org/A1985327280","https://openalex.org/A2146070768",1
"1557","https://openalex.org/A1985327280","https://openalex.org/A3120772564",1
"1558","https://openalex.org/A1985396096","https://openalex.org/A2152930757",1
"1559","https://openalex.org/A1985438770","https://openalex.org/A2157291427",1
"1560","https://openalex.org/A1985438770","https://openalex.org/A2212621139",1
"1561","https://openalex.org/A1985438770","https://openalex.org/A2256328903",1
"1562","https://openalex.org/A1985438770","https://openalex.org/A2645616085",1
"1563","https://openalex.org/A1985438770","https://openalex.org/A2702492629",1
"1564","https://openalex.org/A1985464501","https://openalex.org/A2168237367",1
"1565","https://openalex.org/A1985464501","https://openalex.org/A2253799720",1
"1566","https://openalex.org/A1985543817","https://openalex.org/A2997073621",1
"1567","https://openalex.org/A1985543817","https://openalex.org/A3179944651",1
"1568","https://openalex.org/A1985687988","https://openalex.org/A2102856956",1
"1569","https://openalex.org/A1986091543","https://openalex.org/A2112410466",1
"1570","https://openalex.org/A1986091543","https://openalex.org/A2140234640",1
"1571","https://openalex.org/A1986091543","https://openalex.org/A2307552953",1
"1572","https://openalex.org/A1986091543","https://openalex.org/A2566369890",1
"1573","https://openalex.org/A1986091543","https://openalex.org/A2572332230",1
"1574","https://openalex.org/A1986091543","https://openalex.org/A2668617195",1
"1575","https://openalex.org/A1986091543","https://openalex.org/A2704111530",1
"1576","https://openalex.org/A1986091543","https://openalex.org/A2776182215",1
"1577","https://openalex.org/A1986926900","https://openalex.org/A2119217964",1
"1578","https://openalex.org/A1986926900","https://openalex.org/A2812704878",1
"1579","https://openalex.org/A1986939237","https://openalex.org/A2117528226",1
"1580","https://openalex.org/A1987549611","https://openalex.org/A2065004463",1
"1581","https://openalex.org/A1987549611","https://openalex.org/A2163654896",1
"1582","https://openalex.org/A1987549611","https://openalex.org/A2607621381",1
"1583","https://openalex.org/A1987549611","https://openalex.org/A662325598",1
"1584","https://openalex.org/A1988413954","https://openalex.org/A2171123037",1
"1585","https://openalex.org/A1989348731","https://openalex.org/A2100021329",1
"1586","https://openalex.org/A1989348731","https://openalex.org/A2108883248",1
"1587","https://openalex.org/A1989348731","https://openalex.org/A2134688467",1
"1588","https://openalex.org/A1989348731","https://openalex.org/A213968351",1
"1589","https://openalex.org/A1989348731","https://openalex.org/A2161042714",1
"1590","https://openalex.org/A1989348731","https://openalex.org/A2705069066",1
"1591","https://openalex.org/A1989348731","https://openalex.org/A2785171350",1
"1592","https://openalex.org/A1989348731","https://openalex.org/A691071242",1
"1593","https://openalex.org/A1989348731","https://openalex.org/A97377755",1
"1594","https://openalex.org/A1989920884","https://openalex.org/A2777215294",1
"1595","https://openalex.org/A1989920884","https://openalex.org/A77908841",1
"1596","https://openalex.org/A1989959960","https://openalex.org/A2097569219",1
"1597","https://openalex.org/A1989959960","https://openalex.org/A2132137646",1
"1598","https://openalex.org/A1990050667","https://openalex.org/A2019596415",1
"1599","https://openalex.org/A1991815995","https://openalex.org/A2168631508",1
"1600","https://openalex.org/A1991984215","https://openalex.org/A2123264137",1
"1601","https://openalex.org/A1992189712","https://openalex.org/A2031885888",1
"1602","https://openalex.org/A1992505366","https://openalex.org/A2267294255",1
"1603","https://openalex.org/A1992519972","https://openalex.org/A2239468466",1
"1604","https://openalex.org/A1992530093","https://openalex.org/A2041189376",1
"1605","https://openalex.org/A1993195261","https://openalex.org/A2097334593",1
"1606","https://openalex.org/A1993195261","https://openalex.org/A2099146317",1
"1607","https://openalex.org/A1993195261","https://openalex.org/A2102223157",1
"1608","https://openalex.org/A1993195261","https://openalex.org/A2172737460",1
"1609","https://openalex.org/A1993195261","https://openalex.org/A2250270234",1
"1610","https://openalex.org/A1993195261","https://openalex.org/A2289572831",1
"1611","https://openalex.org/A1993195261","https://openalex.org/A2555859626",1
"1612","https://openalex.org/A1993195261","https://openalex.org/A2602690812",1
"1613","https://openalex.org/A1993195261","https://openalex.org/A2608993936",1
"1614","https://openalex.org/A1993195261","https://openalex.org/A2629114568",1
"1615","https://openalex.org/A1993195261","https://openalex.org/A3121203718",1
"1616","https://openalex.org/A1993195261","https://openalex.org/A3122082148",1
"1617","https://openalex.org/A1993195261","https://openalex.org/A3122090286",1
"1618","https://openalex.org/A1993195261","https://openalex.org/A3125380387",1
"1619","https://openalex.org/A1993674547","https://openalex.org/A202462962",1
"1620","https://openalex.org/A1993706827","https://openalex.org/A2108050131",1
"1621","https://openalex.org/A1993706827","https://openalex.org/A2144547251",1
"1622","https://openalex.org/A1993706827","https://openalex.org/A2486477768",1
"1623","https://openalex.org/A1993706827","https://openalex.org/A2615930602",1
"1624","https://openalex.org/A1993706827","https://openalex.org/A2648520421",1
"1625","https://openalex.org/A1993706827","https://openalex.org/A2764374605",1
"1626","https://openalex.org/A1993928200","https://openalex.org/A2117269089",1
"1627","https://openalex.org/A1993928200","https://openalex.org/A2752883159",1
"1628","https://openalex.org/A1994247840","https://openalex.org/A2295363640",1
"1629","https://openalex.org/A1994247840","https://openalex.org/A3109454157",1
"1630","https://openalex.org/A1994253704","https://openalex.org/A2336813737",1
"1631","https://openalex.org/A1994423609","https://openalex.org/A2471866511",1
"1632","https://openalex.org/A1994423609","https://openalex.org/A2714441983",1
"1633","https://openalex.org/A1994645288","https://openalex.org/A2106821258",1
"1634","https://openalex.org/A1994645288","https://openalex.org/A2150350696",1
"1635","https://openalex.org/A1994645288","https://openalex.org/A2269805224",1
"1636","https://openalex.org/A1994645288","https://openalex.org/A2495830984",1
"1637","https://openalex.org/A1994854986","https://openalex.org/A2122849578",1
"1638","https://openalex.org/A1994854986","https://openalex.org/A2189932385",1
"1639","https://openalex.org/A1994854986","https://openalex.org/A2463914339",1
"1640","https://openalex.org/A1994854986","https://openalex.org/A259762886",1
"1641","https://openalex.org/A1995628136","https://openalex.org/A2087296972",1
"1642","https://openalex.org/A1995628136","https://openalex.org/A2285347393",1
"1643","https://openalex.org/A1996023374","https://openalex.org/A2428110582",1
"1644","https://openalex.org/A1996023374","https://openalex.org/A2683423039",1
"1645","https://openalex.org/A1996223134","https://openalex.org/A2045881019",1
"1646","https://openalex.org/A1996223134","https://openalex.org/A2156489359",1
"1647","https://openalex.org/A1996223134","https://openalex.org/A2486923645",1
"1648","https://openalex.org/A199622944","https://openalex.org/A2764925084",1
"1649","https://openalex.org/A1996859952","https://openalex.org/A2579676261",1
"1650","https://openalex.org/A1996940844","https://openalex.org/A3198995336",1
"1651","https://openalex.org/A1997007792","https://openalex.org/A41536386",1
"1652","https://openalex.org/A1997408658","https://openalex.org/A2289441603",1
"1653","https://openalex.org/A1997408658","https://openalex.org/A2317423466",1
"1654","https://openalex.org/A1998204991","https://openalex.org/A2649729425",1
"1655","https://openalex.org/A1998774485","https://openalex.org/A3121586081",1
"1656","https://openalex.org/A1998891665","https://openalex.org/A2162832433",1
"1657","https://openalex.org/A1999009426","https://openalex.org/A2078708644",1
"1658","https://openalex.org/A1999153009","https://openalex.org/A2065004463",1
"1659","https://openalex.org/A1999153009","https://openalex.org/A2120794825",1
"1660","https://openalex.org/A1999153009","https://openalex.org/A2488959986",1
"1661","https://openalex.org/A1999153009","https://openalex.org/A2614601095",1
"1662","https://openalex.org/A1999153009","https://openalex.org/A2708815186",1
"1663","https://openalex.org/A1999153009","https://openalex.org/A2756119782",1
"1664","https://openalex.org/A1999153009","https://openalex.org/A3140475296",1
"1665","https://openalex.org/A1999153009","https://openalex.org/A3141707145",1
"1666","https://openalex.org/A1999153009","https://openalex.org/A87871570",1
"1667","https://openalex.org/A1999881346","https://openalex.org/A2738155085",1
"1668","https://openalex.org/A1999921220","https://openalex.org/A2706858062",1
"1669","https://openalex.org/A1999977448","https://openalex.org/A2340476879",1
"1670","https://openalex.org/A2000024380","https://openalex.org/A2173960099",1
"1671","https://openalex.org/A2000024380","https://openalex.org/A2902427234",1
"1672","https://openalex.org/A2000024380","https://openalex.org/A2903381760",1
"1673","https://openalex.org/A2000481022","https://openalex.org/A2108050131",1
"1674","https://openalex.org/A2000481022","https://openalex.org/A2144547251",1
"1675","https://openalex.org/A2000481022","https://openalex.org/A2486477768",1
"1676","https://openalex.org/A2000481022","https://openalex.org/A2615930602",1
"1677","https://openalex.org/A2000481022","https://openalex.org/A2648520421",1
"1678","https://openalex.org/A2000481022","https://openalex.org/A2764374605",1
"1679","https://openalex.org/A2000486073","https://openalex.org/A3091810473",1
"1680","https://openalex.org/A2000486073","https://openalex.org/A3092478632",1
"1681","https://openalex.org/A2000486073","https://openalex.org/A3180601756",1
