id,display_name,publication_year,type,journal,journal_id,doi,first_author
https://openalex.org/W2782111742,PROPUESTA DE RESPONSABILIDAD SOCIAL PARA FOMENTAR UNA CULTURA DE PAZ,2017,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v12n24a8,Nancy Estela Grajales Montoya
https://openalex.org/W2784377506,Aportes sociológicos de Max Weber para la discusión de lo legal y lo legítimo en el marco de una teoría de la autoridad,2017,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v12n24a14,Diego Alejandro Muñoz Gaviria
https://openalex.org/W2782840187,La prueba de oficio en las acciones populares y de grupo: discusiones desde el Estado Social de Derecho,2017,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v12n24a7,Mayda Soraya Marín Galeano
https://openalex.org/W2782312688,Hambre y estrategias de sobrevivencia en la ciudad de Medellín,2017,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v12n24a9,Yeny Alejandra Pino Franco
https://openalex.org/W2782548222,Imágenes antropológicas y crisis de la educación,2017,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v12n24a13,Johanna Márquez Montoya
https://openalex.org/W2784062496,Historia universal y apocalipsis: un comentario sobre el estado del mundo en Franz Rosenzweig y Carl Schmitt,2017,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v12n24a16,Emmanuel Taub
https://openalex.org/W2783745311,De la naturalización de la violencia a la banalidad del mal,2017,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v12n24a5,Dayan López Bravo
https://openalex.org/W2779413299,Participación política ¿instituida o instituyente? Elementos para la reflexión,2017,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v12n24a12,Eulalia Borja Bedoya
https://openalex.org/W2770965763,One Myth of the Classical Natural Law Theory: Reflecting on the 'Thin' view of Legal Positivism,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12196,Veronica Rodriguez-Blanco
https://openalex.org/W2796923462,No Right to Classified Public Whistleblowing,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12192,Eric R. Boot
https://openalex.org/W3124248919,The People and Populism: The People and Populism,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12197,Giuseppe Zaccaria
https://openalex.org/W2793148182,Legal Positivism and Deontic Detachment,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12191,Robert Mullins
https://openalex.org/W2789643285,Coordination Cannot Establish Political Authority,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12193,Matthias Brinkmann
https://openalex.org/W2799397087,The People and Populism,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12197,Giuseppe Zaccaria
https://openalex.org/W2790319487,"Antagonism, natality, a-legality: a phenomenological itinerary on the democratic transgression of politico-legal orders",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12195,Ferdinando G. Menga
https://openalex.org/W2794067389,"Why Dictatorial Authority Did Good, and not Harm, to the Roman Republic. Dictatorship and Constitutional Change in Machiavelli",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12194,Marc de Wilde
https://openalex.org/W2793058966,Editor's Note: Editor's Note,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12198,Carla Faralli
https://openalex.org/W2787132397,Hart and the Metaphysics and Semantics of Legal Normativity,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.17863/cam.22146,Matthew H. Kramer
https://openalex.org/W2885057846,Toward a theory of reasonableness,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12205,Michele Mangini
https://openalex.org/W2556106974,Two Rights of Free Speech,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12201,Andrei Marmor
https://openalex.org/W2801512487,Time in Law's Domain,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12202,Gerald J. Postema
https://openalex.org/W2800376573,"Ownership, Use, and Exclusivity: The Kantian Approach",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12200,Ernest J. Weinrib
https://openalex.org/W2886994561,On The‐Law Property Ascriptions to the Facts,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12206,Flávio Manuel Póvoa De Lima
https://openalex.org/W2800507439,Overcoming doctrinal school thought: a unifying approach to human dignity,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12204,Philipp Gisbertz
https://openalex.org/W2800727751,"Human Rights: Existential, Not Metaphysical",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12203,Massimo La Torre
https://openalex.org/W2890258117,The Special Case Thesis and the Dual Nature of Law,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12215,Robert Alexy
https://openalex.org/W2795766232,"Theoretical Disagreement, Legal Positivism, and Interpretation",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12216,Dennis Patterson
https://openalex.org/W2889740345,On the Role of Normative Hierarchies in Constitutional Reasoning: A Survey of Some Paradigmatic Cases,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12220,Orlando Scarcello
https://openalex.org/W2890066312,Why Be Just? The Problem of Motivation in Hegel and Rawls,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12219,Carsten Fogh Nielsen
https://openalex.org/W2891285872,The purity thesis,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12217,Stanley L. Paulson
https://openalex.org/W2889615151,Is International Law a Hartian Legal System,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12218,Carmen E. Pavel
https://openalex.org/W2890644694,The Possibility of Interimperial Law,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12221,Karol Dobrzeniecki
https://openalex.org/W2890145251,Enseñanza-aprendizaje con prospectiva de paz en la formación policial,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a6,Héctor Betancur Giraldo
https://openalex.org/W2891992633,¿Universidad popular? Saberes y transformaciones sociales en América Latina,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,NA,Revista Ratio Juris
https://openalex.org/W2889725138,La proyección social en la Universidad del siglo XXI: Imaginando espacios políticos fuera del aula de clase,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a1,Angie Lorena Fontecha
https://openalex.org/W2891118920,Estrategias para la inclusión de estudiantes sordos en la educación superior latinoamericana,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a9,Miguel Ángel Salazar Durango
https://openalex.org/W2891298915,A opressão simbólica e a resposta do oprimido,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a8,Raquel Rocha de Queiroz e Sousa
https://openalex.org/W2891982743,Perspectiva pedagógica y filosófica de uniclaretiana desde el concepto de justicia educativa,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a11,Aura Smid Durán Téllez
https://openalex.org/W2891367153,Nacidos para ser una utopía,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a12,Yovanny Biancardy Álvarez Ossa
https://openalex.org/W2891424352,El humanismo holístico. Una alternativa espiritual para la universidad latinoamericana (reflexión teórica),2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a7,Sonia Elena López Pulgarín
https://openalex.org/W2892043024,"Un viaje ancestral: mujeres afrocolombianas, indígenas y campesinas del valle de aburrá en diálogo de saberes intercultural",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a10,Erika Paulina Uribe Cardona
https://openalex.org/W2892089733,"La producción monográfica para la graduación Y el mecanismo de autosabotaje: Universidade federal de uberlândia, 1985-2015",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a3,Cícero José Alves Soares Neto
https://openalex.org/W2892058904,Aportes para pensar la cátedra de la paz desde las resistencias y proyectos de paz de los grupos étnicos en Colombia,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a2,María Isabel Villada
https://openalex.org/W2892313107,"El enfoque praxeológico, articulación entre conocimiento, práctica Y transformación social",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a5,Diana Lopera Montoya
https://openalex.org/W2890829782,El eco-etnodesarrollo el chocó biogeográfico. Estudio a partir del extractivismo y las luchas Sociales por el territorio,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n26a4,Yennesit Palacios Valencia
https://openalex.org/W2943439527,Why Legal Formalism Is Not a Stupid Thing,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12225,Paul Troop
https://openalex.org/W2942725941,Apology for the Theory of the State and Law: A New Concept of Law and Justice in Modern Legal Communication,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12224,Werner Krawietz
https://openalex.org/W2901961196,"Group Vulnerability, Asymmetrical Balance, and Multicultural Recognition: Group Vulnerability",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12228,Fabio Macioce
https://openalex.org/W2900557461,"Representative Legislatures, Grammars of Political Representation, and the Generality of Statutes: Representative Legislatures",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12226,Dimitris Tsarapatsanis
https://openalex.org/W2915458208,“Constitution (Written or Unwritten)”: Legitimacy and Legality in the Thought of John Rawls,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12222,Frank I. Michelman
https://openalex.org/W2940913356,Raz’s Definition of a Right,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12227,Mark McBride
https://openalex.org/W2900473969,Hart and the Metaphysics and Semantics of Legal Normativity: Hart and Legal Normativity,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12223,Matthew H. Kramer
https://openalex.org/W2938676652,"Investigación teórica, dogmática, hermenéutica, doctrinal y empírica de las ciencias jurídicas",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a1,José Fernando Valencia Grajales
https://openalex.org/W2940057274,El movimiento indígena colombiano y su relación con el giro decolonial en América Latina,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a6,Eduardo Andrés Sandoval Forero
https://openalex.org/W2936681798,"Cuba en movimiento: derrumbe del socialismo, una mirada de primer orden",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a2,Francisco Alberto Pérez Piñón
https://openalex.org/W2939020773,"Pensamiento crítico, cosmovisiones y epistemologías otras, para enfrentar la guerra capitalista y construir autonomía",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a12,José Javier Capera Figueroa
https://openalex.org/W2895468006,Una mirada crítica sobre el proceso político del movimiento Indígena boliviano y su apuesta en la refundación del Estado,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a4,Ismael Cáceres-Correa
https://openalex.org/W2936676888,Desarrollo jurisprudencial del derecho al agua en Colombia. Protección en casos de exclusión del sistema de prestación de servicios públicos de acueducto y alcantarillado por falta de infraestructura,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a10,María Botero Mesa
https://openalex.org/W2936185923,El discurso político de oposición como elemento de adiestramiento político,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a8,Frank Mejía Guzmán
https://openalex.org/W2937386811,Círculos solidarios de Medellín: una experiencia de economía alternativa,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a5,Alfonso Insuasty Rodríguez
https://openalex.org/W2938495589,"Protección, limitación y vulneración del ejercicio de derechos fundamentales en la persecución penal",2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a7,Saúl Uribe García
https://openalex.org/W2939958501,Descentralización en bolivia y uruguay. Una aproximación desde la teoría De la gobernanza,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a3,Iván Mauricio Sánchez Díaz
https://openalex.org/W2936870863,LA JUVENTUD UNIVERSITARIA Y SU PARTICIPACIÓN POLÍTICA: PESQUISA LATINOAMERICANA SOBRE LOS SENTIMIENTOS POLÍTICOS,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a11,Carlos Darío Patiño
https://openalex.org/W2936149550,Diálogos de paz Gobierno-ELN y las encrucijadas para una Paz completa en Colombia,2018,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v13n27a9,Carlos Alfonso Ortiz Lancheros
https://openalex.org/W2988638727,Medellín y la planeación institucional de la miseria,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a12,Alfonso Insuasty Rodríguez
https://openalex.org/W2987388530,O Monopólio da Verdade na Era das 'Fake News',2019,journal-article,Ratio Juris,https://openalex.org/V183135890,NA,Thiago Dias Silva
https://openalex.org/W2919578756,Whose Constitution? Constitutional Self‐Determination and Generational Change,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12233,Jörg Tremmel
https://openalex.org/W2916066237,Legitimacy as Public Willing: Kant on Freedom and the Law,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12231,Jakob Huber
https://openalex.org/W2916017236,Flaws and Virtues of An Artifact Theory of Law,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12230,Miguel Angel Garcia-Godinez
https://openalex.org/W2789846730,The Senility of Group Solidarity and Contemporary Multiculturalism: A Word of Warning from a Medieval Arabic Thinker,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12199,Annalisa Verza
https://openalex.org/W2939211168,A Pragmatic Reconstruction of Law’s Claim to Authority,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12232,Horacio Spector
https://openalex.org/W2916423802,Legal Hypocrisy: Legal Hypocrisy,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12234,Ekow N. Yankah
https://openalex.org/W2916706193,The Intrinsic Good of Justice,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12238,Brian Rosebury
https://openalex.org/W2947640362,"Traditional Local Justice, Women’s Rights, and the Rule of Law : a Pluralistic Framework",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12235,Alessandra Facchi
https://openalex.org/W2947080531,"Affirmative Action: Well‐Being, Justice, and Qualifications",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12240,Re'em Segev
https://openalex.org/W2927748643,Against Parochialism in Contract Theory: A Response to Brian Bix,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12237,Felipe Jiménez
https://openalex.org/W2912561730,Global Luck Egalitarianism and Border Control,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12236,Kim Angell
https://openalex.org/W2947040082,The Medical Exception to the Prohibition of Killing: A Matter of the Right Intention?,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12239,Govert den Hartogh
https://openalex.org/W2969851372,In Defense of the Practice Theory,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12251,Frank Lovett
https://openalex.org/W2969356120,Outsiders’ Responsibility to Answer for Crime,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12249,Kenneth S. Gallant
https://openalex.org/W2969746413,The Force of Norms? The Internal Point of View in Light of Experimental Economics,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12250,Leonard Hoeft
https://openalex.org/W2969305865,International Crimes and the Right to Punish,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12253,Luise K. Müller
https://openalex.org/W2929995626,The Common Core between Human Rights Law and International Criminal Law: A Structural Account,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12254,Alain Zysset
https://openalex.org/W2969654174,The Inner Logic of Exclusivism (and Inclusivism): Shapiro's Shadowing,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12252,Mark McBride
https://openalex.org/W2989396353,Construyendo perdón y reconciliación: significados de familiares de víctimas de desaparición forzada pertenecientes a organizaciones sociales de la ciudad Medellín,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a7,Juan David Villa Gómez
https://openalex.org/W2987685290,La participación del Estado en la plusvalía como una deuda ciudadana,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a10,Vanessa Garzón
https://openalex.org/W2985633887,Asociaciones Público Privadas en la actividad contractual: nuevo modelo de gestión pública dirigido a la concreción de los fines del Estado,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a3,Jennifer Henao Jaramillo
https://openalex.org/W2989211992,"Los investigadores educativos, transdisciplinares, ecosóficos y antropoéticos: retos venezolanos",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a6,Milagros Elena Rodríguez
https://openalex.org/W2985649972,La lucha por los derechos en un contexto local: reflexiones sobre los retos metodológicos en una investigación sociojurídica,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a9,Camilo Giraldo Giraldo
https://openalex.org/W2985390600,"La reconciliación en el posacuerdo, un proceso psicosocial y comunitario basado en experiencias en el Chocó",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a11,Manuel Beltrán Espitia
https://openalex.org/W2984379590,Chantaje colonial e ilegitimidad institucional occidental. La vigencia de lo común en la región latinoamericana,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a1,Edison Villa Holguín
https://openalex.org/W2986931569,"La tradición católica, su influencia en la conformación del rol de la mujer en la familia tradicional colombiana y su relación con la violencia de pareja al interior de ésta",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a8,Wilson de Jesús Mazo Gómez
https://openalex.org/W2987905900,La ventanilla única de certificación ambiental,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a2,Alcides Francisco Antúnez Sánchez
https://openalex.org/W2986546010,EL DERECHO ADMINISTRATIVO EN LA CONSTITUCIÓN POLÍTICA DE COLOMBIA DE 1991,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a13,Pedro Luis Pemberthy López
https://openalex.org/W3027215793,El monopolio de la verdad en la era de las Fake News,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a4,Thiago Dias Silva
https://openalex.org/W2988719951,"Sociedad civil y pobreza, Estado racional y justica social. El problema de la pobreza en la Filosofía del derecho de Hegel",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n28a5,Mario Rojas Hernández
https://openalex.org/W2998038112,Impunity and Hope,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12257,Tony Reeves
https://openalex.org/W2954004913,What Is the Will Theory of Rights,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12259,David Frydrych
https://openalex.org/W3006959127,"Las bases subjetivas de la violencia política en Atoyac, Guerrero (México). Una interpretación del proceso insurreccional de la guerrilla del Partido de los Pobres en los años sesenta del siglo XX",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a12,Francisco Ávila Coronel
https://openalex.org/W2998571529,Soldiers as Public Officials: A Moral Justification for Combatant Immunity,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12256,Malcolm Thorburn
https://openalex.org/W2969493271,"Human Dignity as a ""Sui Generis"" Principle",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12258,Stephen Riley
https://openalex.org/W2998047840,Ralf Dreier: In Memoriam,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12265,Robert Alexy
https://openalex.org/W2997583786,Debating Sociological Jurisprudence: A Reply,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12264,Roger Cotterrell
https://openalex.org/W2998573253,Secret Law Revisited,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12260,Benjamin L. S. Nelson
https://openalex.org/W3008623029,Víctimas de la guerra en el Tolima: Olvidos de Humanidad. Una mirada a las afectaciones de los protagonistas de los procesos de reparación,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a4,Mary Sol Narváez Castro
https://openalex.org/W2998294723,Durkheim in World Society: Roger Cotterrell’s Concept of Transnational Law,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12262,Julia Eckert
https://openalex.org/W2997117290,Thoughts on Sociological Jurisprudence: Juristic Thought and Social Inquiry (Roger Cotterrell),2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12261,Mauro Zamboni
https://openalex.org/W3021944538,Prisão e acessibilidade: uma análise da situação de pessoas com deficiência no cárcere brasileiro,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a6,André Luiz Pereira Spinieli
https://openalex.org/W2997945507,How to Be a Transnational Jurist. Reflections on Cotterrell's Sociological Jurisprudence,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12263,Sanne Taekema
https://openalex.org/W3010140113,Derechos humanos en Colombia: una revisión de los informes de la oficina del alto comisionado de las Naciones Unidas para los derechos humanos (2003-2015),2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a2,José Alonso Andrade Salazar
https://openalex.org/W3010468299,Manejo de roles en madres cabeza de familia en Medellín,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a3,Ángela María Gómez Osorio
https://openalex.org/W3010609175,SEGUIMIENTO A LA APLICACIÓN DE LOS ESTÁNDARES DE REPARACIÓN INTEGRAL EN LA ACCIÓN DE GRUPO DEL RELLENO SANITARIO DOÑA JUANA,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a5,Mayda Soraya Marín Galeano
https://openalex.org/W3010005840,El pluralismo jurídico y la interpretación intercultural en la jurisprudencia constitucional de ecuador y bolivia,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a7,Digno José Montalván Zambrano
https://openalex.org/W3007425254,"Comunidad árabe y comunidad israelí, entre divergencias y convergencias",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a13,Dayara Garcia Ruiz
https://openalex.org/W3009115931,"La derrota estratégica de la insurgencia armada, El caso de las FARC-EP, Colombia, 1994-2010",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a9,Carlos Alfonso Ortiz Lancheros
https://openalex.org/W3021850975,"Reseña del texto Raúl Fornet – Betancourt: Intersubjetividad, Diálogo y Ética Intercultural. Una interpretación desde la filosofía Latinoamericana",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a14,José Javier Capera Figueroa
https://openalex.org/W3009107827,Dialéctica de la cultura en el pensamiento de Adorno,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a10,Rubén Darío Zapata Yepes
https://openalex.org/W3009135849,LAS INSTITUCIONES NACIONALES DE DERECHOS HUMANOS COMO PROMOTORAS DE UNA CULTURA EN DERECHOS HUMANOS,2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a8,Ana Cristina González Rincón
https://openalex.org/W3008985172,"Responsabilidad extracontractual del estado boliviano en el caso LaMia, un breve análisis jurídico",2019,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.24142/raju.v14n29a11,José Gerardo Bustamante Morales
https://openalex.org/W3081045439,De la pandemia y confinamiento a nuevos aprendizajes,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,NA,Efraín Alzate Salazar
https://openalex.org/W3087759116,"SARS-CoV-2 and the debacle of the State, justice, democracy, capitalism and the beginning of the era of surveillance",2020,journal-article,Ratio Juris,https://openalex.org/V183135890,NA,Jose Fernando Valencia-Grajales
https://openalex.org/W3081913404,The psychology of power: a reflection in times of pandemic,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,NA,Anyuli Margarita-Ospina
https://openalex.org/W3084516069,Implicaciones jurídicas de la evidencia digital en el proceso judicial colombiano,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,NA,Dany Steven Gómez-Agudelo
https://openalex.org/W3019224220,Preface to a Debate,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12275,Massimo La Torre
https://openalex.org/W3020278313,The Indigenous Rights State,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12270,Benjamin Gregg
https://openalex.org/W3019129997,On the Connection between Law and Morality: Some Doubts about Robert Alexy’s View,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12272,Peter Koller
https://openalex.org/W3017726584,Totemism of the Modern State: On Hans Kelsen’s Attempt to Unmask Legal and Political Fictions and Contain Political Theology,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12267,Arkadiusz Górnisiewicz
https://openalex.org/W3020047788,The Potential of Abductive Legal Reasoning,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12268,Bjarte Askeland
https://openalex.org/W3019650076,The Political Literacy of Experts,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12269,Andreas Eriksen
https://openalex.org/W3018477538,A Kantian Interpretation of Kelsen’s Basic Norm,2020,journal-article,Ratio Juris,https://openalex.org/V183135890,https://doi.org/10.1111/raju.12266,Mario García Berger
