item,position,id,name
https://openalex.org/W2135835720,first,https://openalex.org/A2650318467,Albert Calsamiglia
https://openalex.org/W2065927539,first,https://openalex.org/A2587018591,Martin P. Golding
https://openalex.org/W2001030269,first,https://openalex.org/A1961615466,Aulis Aarnio
https://openalex.org/W2001030269,last,https://openalex.org/A1216014168,Aleksander Peczenik
https://openalex.org/W2092117482,first,https://openalex.org/A2558137447,Riccardo Guastini
https://openalex.org/W1897632284,first,https://openalex.org/A1513697390,Carla Faralli
https://openalex.org/W2027359385,first,https://openalex.org/A1999153009,Stanley L. Paulson
https://openalex.org/W2115862105,first,https://openalex.org/A2137703571,Manuel Atienza
https://openalex.org/W2115862105,last,https://openalex.org/A2478992589,Juan Ruiz Manero
https://openalex.org/W2051958403,first,https://openalex.org/A43293137,Stuart Toddington
https://openalex.org/W1983385454,first,https://openalex.org/A1693271771,Ota Weinberger
https://openalex.org/W2006196907,first,https://openalex.org/A2196517896,Rory O'Connell
https://openalex.org/W2094636508,first,https://openalex.org/A2599194942,Robert Alexy
https://openalex.org/W2166531123,first,https://openalex.org/A2144355702,Agnes Heller
https://openalex.org/W2111742215,first,https://openalex.org/A2048225432,Neil Duxbury
https://openalex.org/W2145429722,first,https://openalex.org/A1693271771,Ota Weinberger
https://openalex.org/W2069726705,first,https://openalex.org/A2136420126,Robert Walter
https://openalex.org/W2063074289,first,https://openalex.org/A2346294444,Norberto Bobbio
https://openalex.org/W3125771049,first,https://openalex.org/A2421162492,Eric J. Miller
https://openalex.org/W2120704806,first,https://openalex.org/A2038147313,Jürgen Habermas
https://openalex.org/W2159153064,first,https://openalex.org/A2248590689,Amartya Sen
https://openalex.org/W2150725949,first,https://openalex.org/A2632059746,Carlos Alarcón Cabrera
https://openalex.org/W1964212916,first,https://openalex.org/A2165370582,Jim Harris
https://openalex.org/W1992023399,first,https://openalex.org/A306794759,Marijan Pavčnik
https://openalex.org/W1990383578,first,https://openalex.org/A1059067897,Deryck Beyleveld
https://openalex.org/W1999744835,first,https://openalex.org/A1736404046,Francesco Belvisi
https://openalex.org/W2141396336,first,https://openalex.org/A2559346352,Mauro Barberis
https://openalex.org/W2079670930,first,https://openalex.org/A2201934214,Anne F. Bayefsky
https://openalex.org/W2026359841,first,https://openalex.org/A2528232832,Massimo La Torre
https://openalex.org/W2153063597,first,https://openalex.org/A1293603713,Vittorio Frosini
https://openalex.org/W2159646230,first,https://openalex.org/A2228704348,Bruce Anderson
https://openalex.org/W1982990708,first,https://openalex.org/A2667901568,Michael D. Roumeliotis
https://openalex.org/W1991063278,first,https://openalex.org/A1693271771,Ota Weinberger
https://openalex.org/W2081552021,first,https://openalex.org/A1766551183,Mark Van Hoecke
https://openalex.org/W1967372634,first,https://openalex.org/A1999153009,Stanley L. Paulson
https://openalex.org/W2042643547,first,https://openalex.org/A2319946778,Thomas Mertens
https://openalex.org/W2167415912,first,https://openalex.org/A2778140606,Thomas May
https://openalex.org/W2061632639,first,https://openalex.org/A2615152135,Robert S. Summers
https://openalex.org/W1995116784,first,https://openalex.org/A2142284333,Mikael M. Karlsson
https://openalex.org/W2090856733,first,https://openalex.org/A2002936464,Ian Ward
https://openalex.org/W2033489961,first,https://openalex.org/A2886405619,Gregorio Peces-Barba Martínez
https://openalex.org/W2009128678,first,https://openalex.org/A2685857866,Latour Rey Lafferty
https://openalex.org/W2060614618,first,https://openalex.org/A2575545026,John Beattie Paterson
https://openalex.org/W2059256876,first,https://openalex.org/A2274369267,Rex Martin
https://openalex.org/W2059256876,last,https://openalex.org/A2108624608,Stephen M. Griffin
https://openalex.org/W2140479278,first,https://openalex.org/A2112381237,Ross Zucker
https://openalex.org/W2108281592,first,https://openalex.org/A1961615466,Aulis Aarnio
https://openalex.org/W2108281592,last,https://openalex.org/A1216014168,Aleksander Peczenik
https://openalex.org/W2107856676,first,https://openalex.org/A2617754873,Alain Boyer
https://openalex.org/W2051562063,first,https://openalex.org/A2528232832,Massimo La Torre
https://openalex.org/W2016300193,first,https://openalex.org/A192292754,Percy B. Lehning
https://openalex.org/W2091203896,first,https://openalex.org/A2637447472,Steven Lukes
https://openalex.org/W2069607562,first,https://openalex.org/A2632813853,Arthur Glass
https://openalex.org/W2066544100,first,https://openalex.org/A2095527026,Stephen Mulhall
https://openalex.org/W2001322492,first,https://openalex.org/A2250359676,Gerald A. Cohen
https://openalex.org/W1972572930,first,https://openalex.org/A2675316891,Ryszard Sarkowicz
https://openalex.org/W2013638465,first,https://openalex.org/A250021401,Catherine Audard
https://openalex.org/W2026321424,first,https://openalex.org/A1758871889,Jacques Bidet
https://openalex.org/W2049668020,first,https://openalex.org/A2619223104,Philippe Van Parijs
https://openalex.org/W2051228074,first,https://openalex.org/A2674063853,Jean-Fabien Spitz
https://openalex.org/W1980452550,first,https://openalex.org/A2105955241,Adam Swift
https://openalex.org/W2039112513,first,https://openalex.org/A250021401,Catherine Audard
https://openalex.org/W1996094346,first,https://openalex.org/A2608993936,Ronald Dworkin
https://openalex.org/W2155130912,first,https://openalex.org/A2166907742,Onora O'Neill
https://openalex.org/W2080932662,first,https://openalex.org/A2337096587,Paul Ricceur
https://openalex.org/W2055941426,first,https://openalex.org/A2507988178,Brian Barry
https://openalex.org/W2022912825,first,https://openalex.org/A2283939614,Susumu Morimura
https://openalex.org/W2023975111,first,https://openalex.org/A2297096551,Maria Angeles Barrere Unzueta
https://openalex.org/W2120349312,first,https://openalex.org/A2042652673,Jean-Marc Ferry
https://openalex.org/W2013444462,first,https://openalex.org/A667162652,Chantal Mouffe
https://openalex.org/W1994963083,first,https://openalex.org/A2021428252,Zenon Bankowski
https://openalex.org/W2736471105,first,https://openalex.org/A2124201682,Lawrence M. Friedman
https://openalex.org/W2071913050,first,https://openalex.org/A1216014168,Aleksander Peczenik
https://openalex.org/W2080934352,first,https://openalex.org/A1693271771,Ota Weinberger
https://openalex.org/W2140256766,first,https://openalex.org/A2137560783,Giovanni Sartor
https://openalex.org/W2027940645,first,https://openalex.org/A2639254793,Volkmar Gessner
https://openalex.org/W2143230763,first,https://openalex.org/A2599194942,Robert Alexy
https://openalex.org/W2114549367,first,https://openalex.org/A1931622736,Roger A. Shiner
https://openalex.org/W2032190546,first,https://openalex.org/A159184575,Christine Sypnowich
https://openalex.org/W1965558538,first,https://openalex.org/A1999153009,Stanley L. Paulson
https://openalex.org/W2039455826,first,https://openalex.org/A2325422968,John Hund
https://openalex.org/W2059881661,first,https://openalex.org/A1931622736,Roger A. Shiner
https://openalex.org/W1993398775,first,https://openalex.org/A274451794,Massimo Corsale
https://openalex.org/W2150948361,first,https://openalex.org/A2558634513,David Dyzenhaus
https://openalex.org/W2150761030,first,https://openalex.org/A2129365770,Carlos Santiago Nino
https://openalex.org/W2080423561,first,https://openalex.org/A1996749236,Michael Hartney
https://openalex.org/W2105188940,first,https://openalex.org/A2038147313,Jürgen Habermas
https://openalex.org/W1996152424,first,https://openalex.org/A1983940296,Eric W. Orts
https://openalex.org/W2073110909,first,https://openalex.org/A2720042751,David A. Funk
https://openalex.org/W2087448455,first,https://openalex.org/A1906171208,Neil MacCormick
https://openalex.org/W1988318726,first,https://openalex.org/A2410026785,Raimo Siltala
https://openalex.org/W2012341808,first,https://openalex.org/A2174830267,Sebastian Urbina
https://openalex.org/W2000075405,first,https://openalex.org/A1931622736,Roger A. Shiner
https://openalex.org/W2083437834,first,https://openalex.org/A1999153009,Stanley L. Paulson
https://openalex.org/W2105725245,first,https://openalex.org/A2250743693,Robert E. Mackay
https://openalex.org/W2097562896,first,https://openalex.org/A2528232832,Massimo La Torre
https://openalex.org/W2007976459,first,https://openalex.org/A1513697390,Carla Faralli
https://openalex.org/W2019680414,first,https://openalex.org/A2097569219,Vincenzo Ferrari
https://openalex.org/W2019680414,last,https://openalex.org/A1989959960,Nella Velicogna
https://openalex.org/W1967706234,first,https://openalex.org/A1989959960,Nella Velicogna
https://openalex.org/W1967706234,last,https://openalex.org/A2132137646,Vera Segre
https://openalex.org/W2123987009,first,https://openalex.org/A2599194942,Robert Alexy
https://openalex.org/W2165701159,first,https://openalex.org/A2483036224,Klaus Günther
https://openalex.org/W2107161715,first,https://openalex.org/A1693271771,Ota Weinberger
https://openalex.org/W2010849541,first,https://openalex.org/A2615152135,Robert S. Summers
https://openalex.org/W2032674473,first,https://openalex.org/A1293603713,Vittorio Frosini
https://openalex.org/W2035717216,first,https://openalex.org/A1920287254,Joseph Raz
https://openalex.org/W1984020392,first,https://openalex.org/A1397802307,Emilios Christodoulidis
https://openalex.org/W2049679091,first,https://openalex.org/A1906171208,Neil MacCormick
https://openalex.org/W2034531785,first,https://openalex.org/A2094157175,Ross Zucker
https://openalex.org/W2098947076,first,https://openalex.org/A3131131854,Mark Van Hoecke
https://openalex.org/W2098947076,last,https://openalex.org/A2098250626,François Ost
https://openalex.org/W1990458856,first,https://openalex.org/A2111803145,José Juan Moreso
https://openalex.org/W1990458856,last,https://openalex.org/A2587703341,Pablo E. Navarro
https://openalex.org/W2474150662,first,https://openalex.org/A2619223104,Philippe Van Parijs
https://openalex.org/W1984250162,first,https://openalex.org/A2687194999,Jan-Reinard Sieckmann
https://openalex.org/W2048706459,first,https://openalex.org/A1693271771,Ota Weinberger
https://openalex.org/W2099355688,first,https://openalex.org/A2217928441,Luigi Lombardivallauri
https://openalex.org/W2077460016,first,https://openalex.org/A2137703571,Manuel Atienza
https://openalex.org/W1999439266,first,https://openalex.org/A2599194942,Robert Alexy
https://openalex.org/W2068127871,first,https://openalex.org/A2599194942,Robert Alexy
https://openalex.org/W2065307054,first,https://openalex.org/A2496437603,Peter Koller
https://openalex.org/W2080730822,first,https://openalex.org/A2598714690,Michael Salter
https://openalex.org/W2008415197,first,https://openalex.org/A220483488,Guido Pincione
https://openalex.org/W2127398964,first,https://openalex.org/A2122106128,Stuart S. Nagel
https://openalex.org/W2066330613,first,https://openalex.org/A1920287254,Joseph Raz
https://openalex.org/W2040130133,first,https://openalex.org/A320340334,Heta Häyry
https://openalex.org/W1964390340,first,https://openalex.org/A1894582627,Jerzy Wróblewski
https://openalex.org/W2018101136,first,https://openalex.org/A313514331,Valentin Petev
https://openalex.org/W2007434543,first,https://openalex.org/A1931622736,Roger A. Shiner
https://openalex.org/W2093973805,first,https://openalex.org/A2705006940,David Shelledy
https://openalex.org/W2093973805,last,https://openalex.org/A2042189465,Luc Wintgens
https://openalex.org/W2107292379,first,https://openalex.org/A2231655183,Massimo La Torrs
https://openalex.org/W1982790232,first,https://openalex.org/A112767994,Peter Drahos
https://openalex.org/W1982790232,last,https://openalex.org/A2503336247,Stephen Parker
https://openalex.org/W2012377637,first,https://openalex.org/A2633687087,Ingrid Dwars
https://openalex.org/W2079872171,first,https://openalex.org/A2698210595,R. S. Bhalla
https://openalex.org/W2021443013,first,https://openalex.org/A1965469481,Stephen Utz
https://openalex.org/W2130147692,first,https://openalex.org/A2299326928,Brian H. Bix
https://openalex.org/W2063004863,first,https://openalex.org/A165427066,Tecla Lucia Pia Mazzarese
https://openalex.org/W2070576274,first,https://openalex.org/A2687566169,Rafael Luis Hernández Marín
https://openalex.org/W2098315589,first,https://openalex.org/A2190692193,Andrew J. I. Jones
https://openalex.org/W2039077928,first,https://openalex.org/A2558137447,Riccardo Guastini
https://openalex.org/W2015010295,first,https://openalex.org/A2097939068,Amedeo Giovanni Conte
https://openalex.org/W1963856128,first,https://openalex.org/A2013593231,Ilkka Niiniluoto
https://openalex.org/W2087011951,first,https://openalex.org/A1693271771,Ota Weinberger
https://openalex.org/W2136545799,first,https://openalex.org/A2309511773,Kazimierz Opa Ek
https://openalex.org/W2136545799,last,https://openalex.org/A3165321672,Jan Woleński
https://openalex.org/W4206104176,first,https://openalex.org/A4208531272,GEORG HENRIK VON WRIGHT
https://openalex.org/W2139006195,first,https://openalex.org/A2042189465,Luc Wintgens
https://openalex.org/W1979254186,first,https://openalex.org/A1411201453,Roberto José Vernengo
https://openalex.org/W2103559610,first,https://openalex.org/A2552148697,Adejare Oladosu
https://openalex.org/W2106898413,first,https://openalex.org/A2265652807,Massimo La Torre
https://openalex.org/W2026572335,first,https://openalex.org/A2306679012,Ronald K. Stamper
https://openalex.org/W1999874319,first,https://openalex.org/A1999153009,Stanley L. Paulson
https://openalex.org/W2083896455,first,https://openalex.org/A2599463086,Joel Feinberg
https://openalex.org/W2080321718,first,https://openalex.org/A320340334,Heta Häyry
https://openalex.org/W2115302779,first,https://openalex.org/A2021428252,Zenon Bankowski
https://openalex.org/W2095221788,first,https://openalex.org/A2176102103,Martín Farrell
https://openalex.org/W1541707804,first,https://openalex.org/A2312515888,Marek Zirk-Sadowski
https://openalex.org/W2168668190,first,https://openalex.org/A2551459619,Urszula MOś
https://openalex.org/W2158963223,first,https://openalex.org/A2934203469,Csaba Varga
https://openalex.org/W2048193876,first,https://openalex.org/A2312515888,Marek Zirk-Sadowski
https://openalex.org/W2134023855,first,https://openalex.org/A2483674563,Viktor Knapp
https://openalex.org/W2035809203,first,https://openalex.org/A1693271771,Ota Weinberger
https://openalex.org/W2069871598,first,https://openalex.org/A2129365770,Carlos Santiago Nino
https://openalex.org/W1966297794,first,https://openalex.org/A304653160,Stanislaw Czepita
https://openalex.org/W2066713726,first,https://openalex.org/A2606702102,Bernard S. Jackson
https://openalex.org/W2074474928,first,https://openalex.org/A1989572336,Agustín Squella
https://openalex.org/W2062450280,first,https://openalex.org/A2553252470,Andrew Boon Leong Phang
https://openalex.org/W1988438721,first,https://openalex.org/A1961615466,Aulis Aarnio
https://openalex.org/W2081269823,first,https://openalex.org/A1920287254,Joseph Raz
https://openalex.org/W2044332690,first,https://openalex.org/A2690821955,Stephen W. Ball
https://openalex.org/W1978478958,first,https://openalex.org/A2165244083,Layman E. Allen
https://openalex.org/W1978478958,middle,https://openalex.org/A2142476155,Sallyanne Payton
https://openalex.org/W1978478958,last,https://openalex.org/A1960492502,Charles S. Saxon
https://openalex.org/W1977716467,first,https://openalex.org/A2121122533,Hubert Lehmann
https://openalex.org/W2113826274,first,https://openalex.org/A2015207981,Jon Bing
https://openalex.org/W2086822717,first,https://openalex.org/A2309449423,Ejan Mackaay
https://openalex.org/W2086822717,middle,https://openalex.org/A2236626766,Daniel Poulin
https://openalex.org/W2086822717,middle,https://openalex.org/A2104676333,Jacques Frémont
https://openalex.org/W2086822717,middle,https://openalex.org/A245494923,Paul Bratley
https://openalex.org/W2086822717,last,https://openalex.org/A349232819,Constant Déniger
https://openalex.org/W2029245131,first,https://openalex.org/A2517558539,Andrew J. I. Jones
https://openalex.org/W2051231272,first,https://openalex.org/A2102456928,L. Thorne McCarty
https://openalex.org/W2056417170,first,https://openalex.org/A2228449327,Robert A. Kowalski
https://openalex.org/W2056417170,last,https://openalex.org/A2077615178,Marek Sergot
https://openalex.org/W2050379180,first,https://openalex.org/A2265652807,Massimo La Torre
https://openalex.org/W2107482147,first,https://openalex.org/A2110843003,Kenneth Henley
https://openalex.org/W2075546721,first,https://openalex.org/A1894582627,Jerzy Wróblewski
https://openalex.org/W1995795529,first,https://openalex.org/A2137703571,Manuel Atienza
https://openalex.org/W2054358626,first,https://openalex.org/A2599194942,Robert Alexy
https://openalex.org/W2054358626,last,https://openalex.org/A2481945487,Ralf Dreier
https://openalex.org/W2047903094,first,https://openalex.org/A1999153009,Stanley L. Paulson
https://openalex.org/W2066958039,first,https://openalex.org/A2608993936,Ronald Dworkin
https://openalex.org/W2046016562,first,https://openalex.org/A2048225432,Neil Duxbury
https://openalex.org/W2049489772,first,https://openalex.org/A269404206,Gabriel Sandu
https://openalex.org/W2049489772,last,https://openalex.org/A1561513967,Martti Kuokkanen
https://openalex.org/W2100217163,first,https://openalex.org/A1911594258,Ernesto Garzón Valdés
https://openalex.org/W2108441325,first,https://openalex.org/A1346322901,Carlos E. Alchourrón
https://openalex.org/W2108441325,last,https://openalex.org/A2892422072,Antonio A. Martino
https://openalex.org/W2019040117,first,https://openalex.org/A2668162308,Jan Hellner
https://openalex.org/W2009064042,first,https://openalex.org/A2994711641,Eugenio Bulygin
https://openalex.org/W1970931587,first,https://openalex.org/A2647435345,Tomasz Gizbert-Studnicki
https://openalex.org/W2009741018,first,https://openalex.org/A2599194942,Robert Alexy
https://openalex.org/W2009741018,last,https://openalex.org/A1216014168,Aleksander Peczenik
https://openalex.org/W2112636535,first,https://openalex.org/A1411201453,Roberto José Vernengo
https://openalex.org/W2104507717,first,https://openalex.org/A2048225432,Neil Duxbury
https://openalex.org/W2073460612,first,https://openalex.org/A2201576805,Matthew H. Kramer
https://openalex.org/W2024741747,first,https://openalex.org/A2274679040,Alan Norrie
https://openalex.org/W1963546939,first,https://openalex.org/A707233347,Geoffrey MacCormack
https://openalex.org/W2116999039,first,https://openalex.org/A1894582627,Jerzy Wróblewski
https://openalex.org/W2028511520,first,https://openalex.org/A267518154,Ernest J. Weinrib
https://openalex.org/W2061713190,first,https://openalex.org/A2603082013,Kaarlo Tuori
https://openalex.org/W2031771891,first,https://openalex.org/A2038147313,Jürgen Habermas
https://openalex.org/W2091091453,first,https://openalex.org/A2558802750,Liisa Uusitalo
https://openalex.org/W2075661987,first,https://openalex.org/A1906171208,Neil MacCormick
https://openalex.org/W2034094722,first,https://openalex.org/A2483036224,Klaus Günther
https://openalex.org/W1973530007,first,https://openalex.org/A1961615466,Aulis Aarnio
https://openalex.org/W2046984821,first,https://openalex.org/A2599194942,Robert Alexy
https://openalex.org/W1998235802,first,https://openalex.org/A2676181701,D. Neil Maccormick
https://openalex.org/W2008550375,first,https://openalex.org/A2492483957,Noel B. Reynolds
https://openalex.org/W1999352236,first,https://openalex.org/A2629758080,Shirley Robin Letwin
https://openalex.org/W2076483551,first,https://openalex.org/A2492483957,Noel B. Reynolds
https://openalex.org/W1979696643,first,https://openalex.org/A2723807149,Richard B. Friedman
https://openalex.org/W1980754720,first,https://openalex.org/A2206501980,Jules L. Coleman
https://openalex.org/W2039583141,first,https://openalex.org/A2099138517,Timothy Fuller
https://openalex.org/W2073540959,first,https://openalex.org/A2555859626,Jeremy Waldron
https://openalex.org/W1996984660,first,https://openalex.org/A2241052909,John Finnis
https://openalex.org/W2159531582,first,https://openalex.org/A2492483957,Noel B. Reynolds
https://openalex.org/W1543941413,first,https://openalex.org/A1999153009,Stanley L. Paulson
https://openalex.org/W2047050137,first,https://openalex.org/A1894582627,Jerzy Wróblewski
https://openalex.org/W2158406824,first,https://openalex.org/A1475219009,Jean-Louis Gardies
https://openalex.org/W2035020930,first,https://openalex.org/A1693271771,Ota Weinberger
https://openalex.org/W2022181077,first,https://openalex.org/A2635677001,Paul Amselek
https://openalex.org/W2086388721,first,https://openalex.org/A2124201682,Lawrence M. Friedman
https://openalex.org/W1980297552,first,https://openalex.org/A2047420120,Anne Padley
https://openalex.org/W2045902752,first,https://openalex.org/A767816094,Michel Troper
https://openalex.org/W1994840171,first,https://openalex.org/A330590360,Enrico Pattaro
https://openalex.org/W2124357687,first,https://openalex.org/A2558137447,Riccardo Guastini
https://openalex.org/W2012003899,first,https://openalex.org/A1216014168,Aleksander Peczenik
https://openalex.org/W2064976866,first,https://openalex.org/A2351666209,Edgar Bodenheimer
https://openalex.org/W2118224853,first,https://openalex.org/A2615152135,Robert S. Summers
https://openalex.org/W2010706261,first,https://openalex.org/A2346294444,Norberto Bobbio
https://openalex.org/W2035049081,first,https://openalex.org/A1999153009,Stanley L. Paulson
https://openalex.org/W2046873291,first,https://openalex.org/A1906171208,Neil MacCormick
https://openalex.org/W1994171626,first,https://openalex.org/A2805147597,Kent Greenawalt
https://openalex.org/W1998577938,first,https://openalex.org/A2101117045,Martin Krygier
https://openalex.org/W2154583970,first,https://openalex.org/A2120524545,Hans Albert
https://openalex.org/W2048965350,first,https://openalex.org/A2599463086,Joel Feinberg
https://openalex.org/W4210486744,first,https://openalex.org/A2087364613,Elaine Player
https://openalex.org/W4205736006,first,https://openalex.org/A2947791336,Di Yang
https://openalex.org/W3217538473,first,https://openalex.org/A3159830762,Ivó Coca-Vila
https://openalex.org/W3215369436,first,https://openalex.org/A3216654226,David Chelsom Vogt
https://openalex.org/W3212470395,first,https://openalex.org/A2911877374,Bouke de Vries
https://openalex.org/W3210671805,first,https://openalex.org/A3204171892,Christoph Burchard
https://openalex.org/W3208568760,first,https://openalex.org/A2151289579,Ambrose Y. K. Lee
https://openalex.org/W3207344875,first,https://openalex.org/A2604947522,Benjamin Ewing
https://openalex.org/W3207884097,first,https://openalex.org/A2220061487,Alice Ristroph
https://openalex.org/W3207603398,first,https://openalex.org/A2823389544,Rocío Lorca
https://openalex.org/W3204375668,first,https://openalex.org/A2025856096,Benjamin S. Yost
https://openalex.org/W3195948983,first,https://openalex.org/A2632538039,Chad Flanders
https://openalex.org/W3158713423,first,https://openalex.org/A2127800376,Youngjae Lee
https://openalex.org/W3201670948,first,https://openalex.org/A2437087323,R. A. Duff
https://openalex.org/W3201670948,last,https://openalex.org/A2938015465,S. E. Marshall
https://openalex.org/W3203453965,first,https://openalex.org/A2643805404,Francesco Vigano
https://openalex.org/W3202398437,first,https://openalex.org/A2106396036,Matthew C. Altman
https://openalex.org/W3202398437,last,https://openalex.org/A2110066720,Cynthia D. Coe
https://openalex.org/W3204070817,first,https://openalex.org/A57747568,Javier Wilenmann
https://openalex.org/W3203146964,first,https://openalex.org/A1940255239,Matt Matravers
https://openalex.org/W3202695328,first,https://openalex.org/A2803012446,Netanel Dagan
https://openalex.org/W3202695328,last,https://openalex.org/A3204239148,Shmuel Baron
https://openalex.org/W3204201485,first,https://openalex.org/A3204171892,Christoph Burchard
https://openalex.org/W3204201485,last,https://openalex.org/A2960458822,Antony Duff
https://openalex.org/W3200872334,first,https://openalex.org/A2921235938,Sergei Levin
https://openalex.org/W3200872334,middle,https://openalex.org/A2170879509,Mirko Farina
https://openalex.org/W3200872334,last,https://openalex.org/A2609510480,Andrea Lavazza
https://openalex.org/W3198389983,first,https://openalex.org/A2115115001,Stephen J. Morse
https://openalex.org/W3193317777,first,https://openalex.org/A2421162492,Eric J. Miller
https://openalex.org/W3193665830,first,https://openalex.org/A2670709159,Gabrielle Watson
https://openalex.org/W3190304382,first,https://openalex.org/A2108573275,Peter Ramsay
https://openalex.org/W3191842312,first,https://openalex.org/A2112524027,Leo Katz
https://openalex.org/W3191842312,last,https://openalex.org/A532037922,Alvaro Sandroni
https://openalex.org/W3187910495,first,https://openalex.org/A1840251156,Katrina Sifferd
https://openalex.org/W3187910495,last,https://openalex.org/A2196996014,Tyler K. Fagan
https://openalex.org/W3187763919,first,https://openalex.org/A2234383159,William Smith
https://openalex.org/W3192323584,first,https://openalex.org/A1980035151,Douglas Husak
https://openalex.org/W3190604710,first,https://openalex.org/A2258534787,Susanne Burri
https://openalex.org/W4205971415,first,https://openalex.org/A3127359492,Craig K. Agule
https://openalex.org/W3186296026,first,https://openalex.org/A2999274309,Yoann Della Croce
https://openalex.org/W3186296026,last,https://openalex.org/A3186987548,Ophelia Nicole-Berva
https://openalex.org/W3185131519,first,https://openalex.org/A2019748336,William Hirstein
https://openalex.org/W3183602079,first,https://openalex.org/A3186035572,Thomas Hartvigsson
https://openalex.org/W3184180255,first,https://openalex.org/A3184914151,Sebastien Bishop
https://openalex.org/W3184833772,first,https://openalex.org/A2194143901,Cécile Fabre
https://openalex.org/W3183628763,first,https://openalex.org/A3185234495,Matthew Babb
https://openalex.org/W3183628763,last,https://openalex.org/A3185122518,Lauren Emmerich
https://openalex.org/W3184567416,first,https://openalex.org/A235133123,Richard L. Lippke
https://openalex.org/W3184900447,first,https://openalex.org/A3184942679,Federica Coppola
https://openalex.org/W3183590381,first,https://openalex.org/A2157550971,Mitchell N. Berman
https://openalex.org/W3185021928,first,https://openalex.org/A2675842474,Helen Frowe
https://openalex.org/W3180337030,first,https://openalex.org/A2157550971,Mitchell N. Berman
https://openalex.org/W3091981680,first,https://openalex.org/A1418588526,Robert A Noggle
https://openalex.org/W3018219528,first,https://openalex.org/A1996700042,Steven Tudor
https://openalex.org/W3006819970,first,https://openalex.org/A2136420176,Alex Biedermann
https://openalex.org/W3006819970,middle,https://openalex.org/A2159071175,David Caruso
https://openalex.org/W3006819970,last,https://openalex.org/A2668026448,Kyriakos N. Kotsoglou
https://openalex.org/W3087344910,first,https://openalex.org/A2137521344,D. Justin Coates
https://openalex.org/W3043933603,first,https://openalex.org/A1939740618,Alfred R. Mele
https://openalex.org/W3020563294,first,https://openalex.org/A3209610878,Claire L Hogg
https://openalex.org/W3059896047,first,https://openalex.org/A2886480738,Jeffrey M. Brown
https://openalex.org/W3022632706,first,https://openalex.org/A284452397,Adina L. Roskies
https://openalex.org/W3004329355,first,https://openalex.org/A2598239770,Kate Greasley
https://openalex.org/W3176637806,first,https://openalex.org/A2133515042,Michael Otsuka
https://openalex.org/W3177303321,first,https://openalex.org/A2654261789,Andreas Brekke Carlsson
https://openalex.org/W3170815297,first,https://openalex.org/A3168969608,James Manwaring
https://openalex.org/W3167586795,first,https://openalex.org/A3168999284,Elise Maes
https://openalex.org/W3160776631,first,https://openalex.org/A2598239770,Kate Greasley
https://openalex.org/W3161286892,first,https://openalex.org/A2412527846,Gregory Whitfield
https://openalex.org/W3160496084,first,https://openalex.org/A2181425537,Adam J. Kolber
https://openalex.org/W3161283658,first,https://openalex.org/A1950205786,Jesper Ryberg
https://openalex.org/W3163924342,first,https://openalex.org/A2122105177,Erin I. Kelly
https://openalex.org/W3162395563,first,https://openalex.org/A3127359492,Craig K. Agule
https://openalex.org/W3159586984,first,https://openalex.org/A2127800376,Youngjae Lee
https://openalex.org/W3157670897,first,https://openalex.org/A2104163316,Michael S. Moore
https://openalex.org/W3154881218,first,https://openalex.org/A57638470,Göran Duus-Otterström
https://openalex.org/W3154464648,first,https://openalex.org/A79575837,Kimberly Kessler Ferzan
https://openalex.org/W3153965686,first,https://openalex.org/A1970627105,Bradley Jay Strawser
https://openalex.org/W3153965686,last,https://openalex.org/A3156791437,Bart Kennedy
https://openalex.org/W3155609309,first,https://openalex.org/A2489545130,Heidi M. Hurd
https://openalex.org/W3155609309,last,https://openalex.org/A2104163316,Michael S. Moore
https://openalex.org/W3156255900,first,https://openalex.org/A3153414131,Gabriel De Marco
https://openalex.org/W3156255900,last,https://openalex.org/A2101509224,Thomas Douglas
https://openalex.org/W2998245270,first,https://openalex.org/A2145721633,Alan Patten
https://openalex.org/W3008703180,first,https://openalex.org/A3010373796,Michael L. Gross
https://openalex.org/W2945527870,first,https://openalex.org/A2171577416,Jonathan Quong
https://openalex.org/W3012040430,first,https://openalex.org/A2166479545,Jason Hanna
https://openalex.org/W3081752020,first,https://openalex.org/A2123969056,Cécile Laborde
https://openalex.org/W3125611927,first,https://openalex.org/A3130740215,Ofer Malcai
https://openalex.org/W3125611927,last,https://openalex.org/A2634108212,Ram Rivlin
https://openalex.org/W3098953595,first,https://openalex.org/A2555859626,Jeremy Waldron
https://openalex.org/W2997973128,first,https://openalex.org/A2953536164,Tine Hindkjaer Madsen
https://openalex.org/W2953094541,first,https://openalex.org/A2951049974,David Miller
https://openalex.org/W3136681055,first,https://openalex.org/A2107071133,Jeremy Horder
https://openalex.org/W3132566832,first,https://openalex.org/A2155516799,Larry Alexander
https://openalex.org/W3130773995,first,https://openalex.org/A3200062572,Costanza Porro
https://openalex.org/W3125839289,first,https://openalex.org/A2675842474,Helen Frowe
https://openalex.org/W3126028753,first,https://openalex.org/A1939740618,Alfred R. Mele
https://openalex.org/W3122896663,first,https://openalex.org/A1980035151,Douglas Husak
https://openalex.org/W3121037474,first,https://openalex.org/A2158019480,John Martin Fischer
https://openalex.org/W3120867811,first,https://openalex.org/A2140460364,Ishtiyaque Haji
https://openalex.org/W3119566758,first,https://openalex.org/A1980035151,Douglas Husak
